Invoice No,Type,Order No,Order Type,Line ID,Invoice Date,Transaction Date,Shipped Date,Requested Date,Promised Date,Order By,Freight Handling,Route,Stop,Contain ID,Reference 1,Reference 2,Customer,Name,State,Country,Ship to Customer,Ship to Name,Ship to State,Ship to Country,Market Segment,Hyperion Code,B/P,Location,Item Number,Description 1,Description 2,Sub Family,Family,Grade,UOM,Quantity,Based Currency,Unit Price,Total Amount,Unit Cost,Total Cost,Currency,Unit Price,Total Value,UOM,Gross Weight,UOM,Net Weight,# of Package,G/L offset,Business Unit,Object,Subsidiary,Act Cat 07,Tagetik code,Terms,Sales Rep #,Name,Tax Rate,Tax Exp Code,Related Order,Related Type,Related Line Number,Delivery Instr 1,Delivery Instr 2,PO Received,PO Unit Price,PO Total Amount
314060,RI,21250956,D1,1,220118,210726,220118,220107,220107,1,1,1,1,T#,1,1,40342401,1,NY,USA,40342410,Customer-1684,NY,USA,TE,1,         RMD,1,1,1,1,671,D9,,EA,180,CAD,3.939,709.02,0.1647,29.65,USD,3.1,558,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314060,RI,21250956,D1,2,220118,210726,0,211027,220118,1,1,1,1,T#,1,1,40342401,1,NY,USA,40342410,Customer-1684,NY,USA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314061,RI,21251033,D1,1,220118,210812,220118,211020,220114,1,1,1,1,T#,1,1,40017901,1,QC,CANADA,40017927,Customer-1439,ON,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,100,CAD,41.2,4120,5.1621,516.21,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314061,RI,21251033,D1,2,220118,210812,0,211020,220118,1,1,1,1,T#,1,1,40017901,1,QC,CANADA,40017927,Customer-1439,ON,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314062,RI,21251161,D1,1,220118,210914,220117,211025,211112,1,1,1,1,T#,1,1,40024801,1,,TURKEY,40024801,Customer-1721,,TURKEY,IC,1,         DOR,1,1,1,1,298,8B,,EA,48,CAD,292.284,14029.63,129.7896,6229.9,USD,230,11040,,0,LB,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
314062,RI,21251161,D1,2,220118,210914,0,211112,220117,1,1,1,1,T#,1,1,40024801,1,,TURKEY,40024801,Customer-1721,,TURKEY,IC,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
314063,RI,21251194,D1,1,220118,210920,220118,211210,211210,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015710,Customer-1475,BC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,50,CAD,260.15,13007.5,168.6908,8434.54,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314063,RI,21251194,D1,2,220118,210920,0,211210,220118,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015710,Customer-1475,BC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314064,RI,21251229,D1,1.1,220118,210924,220118,211024,220104,1,1,1,1,T#,1,1,40138301,1,ON,CANADA,40138311,Customer-1907,ON,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,10,CAD,55.22,552.2,13.835,138.35,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314064,RI,21251229,D1,13,220118,210924,0,211024,220118,1,1,1,1,T#,1,1,40138301,1,ON,CANADA,40138311,Customer-1907,ON,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314065,RI,21251510,D1,1,220118,211129,220118,220110,220110,1,1,1,1,T#,1,1,40023701,1,,AUSTRALIA,40023713,Customer-768,,AUSTRALIA,IC,1,         DOR,1,1,1,1,298,8B,,EA,20,CAD,223.813,4476.26,50.225,1004.5,USD,176.12,3522.4,,0,LB,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
314065,RI,21251510,D1,2,220118,211129,0,220110,220118,1,1,1,1,T#,1,1,40023701,1,,AUSTRALIA,40023713,Customer-768,,AUSTRALIA,IC,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
314066,RI,21251556,D1,1,220118,211209,220118,220107,220107,1,1,1,1,T#,1,1,40309801,1,AB,CANADA,40309811,Customer-1592,AB,CANADA,NH,1,         RMD,1,1,1,1,209,09,CG,EA,9,CAD,150.42,1353.78,69.9689,629.72,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30071,Sales Representative-10,1,1,1,1,0,1,1,0,0,0
314066,RI,21251556,D1,2,220118,211209,0,220107,220118,1,1,1,1,T#,1,1,40309801,1,AB,CANADA,40309811,Customer-1592,AB,CANADA,NH,1,         DOR,1,1,1,1,209,09,CG,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30071,Sales Representative-10,1,1,1,1,0,1,1,0,0,0
314067,RI,22250009,D1,1,220118,220106,220118,220118,220118,1,1,1,1,T#,1,1,40129301,1,AL,USA,40129314,Customer-1873,AL,USA,PO,1,         DOR,1,1,1,1,290,8A,,EA,29,CAD,25.213,731.18,10.5866,307.01,USD,19.84,575.36,,0,LB,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
314067,RI,22250009,D1,2,220118,220106,0,220118,220118,1,1,1,1,T#,1,1,40129301,1,AL,USA,40129314,Customer-1873,AL,USA,PO,1,         DOR,1,1,1,1,290,8A,,EA,1,CAD,46.702,46.7,0,0,USD,36.75,36.75,,0,,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
314068,RI,22250024,D1,1,220118,220107,220118,220121,220121,1,1,1,1,T#,1,1,40054401,1,QC,CANADA,40054426,Customer-1595,QC,CANADA,PO,1,         DOR,1,1,1,1,293,8B,,EA,4,CAD,37.5,150,15.11,60.44,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314068,RI,22250024,D1,2,220118,220107,220118,220121,220121,1,1,1,1,T#,1,1,40054401,1,QC,CANADA,40054426,Customer-1595,QC,CANADA,PO,1,         DOR,1,1,1,1,207,09,,EA,3,CAD,0,0,0,0,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314068,RI,22250024,D1,3,220118,220107,0,220121,220121,1,1,1,1,T#,1,1,40054401,1,QC,CANADA,40054426,Customer-1595,QC,CANADA,PO,1,         DOR,1,1,1,1,207,09,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314069,RI,21251590,D1,1,220118,211221,220119,220121,220121,1,1,1,1,T#,1,1,40094001,1,ON,CANADA,40094001,Customer-1752,ON,CANADA,TR,1,         RMD,1,1,1,1,291,8A,,EA,4,CAD,275.052,1100.21,143.2425,572.97,USD,216.44,865.76,,0,LB,0,0,1,1,1,1,1,1,1,31046,Sales Representative-1,1,1,1,1,0,1,1,0,0,0
314069,RI,21251590,D1,2,220118,211221,0,220121,220121,1,1,1,1,T#,1,1,40094001,1,ON,CANADA,40094001,Customer-1752,ON,CANADA,TR,1,         RMD,1,1,1,1,291,8A,,EA,0,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31046,Sales Representative-1,1,1,1,1,0,1,1,0,0,0
314070,RI,22250038,D1,1,220118,220112,220119,220114,220114,1,1,1,1,T#,1,1,40327401,1,CA,USA,40327410,Customer-1892,HI,USA,NW,1,         RMD,1,1,1,1,297,8A,,EA,18,CAD,322.783,5810.09,122.7294,2209.13,USD,254,4572,,0,LB,0,0,1,1,1,1,1,1,1,30005,Sales Representative-7,1,1,1,1,0,1,1,0,0,0
314070,RI,22250038,D1,2,220118,220112,0,220114,220119,1,1,1,1,T#,1,1,40327401,1,CA,USA,40327410,Customer-1892,HI,USA,NW,1,         RMD,1,1,1,1,297,8A,,EA,0,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30005,Sales Representative-7,1,1,1,1,0,1,1,0,0,0
314071,RI,21250569,D1,3,220119,210423,220119,210730,220117,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018110,Customer-1443,PA,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,2,CAD,1903.658,3807.32,884.44,1768.88,USD,1498,2996,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314071,RI,21250569,D1,4,220119,210423,0,210730,220119,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018110,Customer-1443,PA,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314072,RI,21250688,D1,112,220119,210518,220119,221231,221231,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,6,CAD,0,0,884.4417,5306.65,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314072,RI,21250688,D1,114,220119,210518,0,221231,221231,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314073,RI,21251158,D1,2,220119,210914,220118,211217,211217,1,1,1,1,T#,1,1,40334601,1,,HUNGARY (HNG),40334601,Customer-1559,,HUNGARY (HNG),NH,1,         DOR,1,1,1,1,298,8B,,EA,42,CAD,406.666,17079.97,57.4388,2412.43,USD,320.008,13440.34,,0,LB,0,0,1,1,1,1,1,1,1,30005,Sales Representative-7,1,1,1,1,0,1,1,0,0,0
314073,RI,21251158,D1,4,220119,210914,0,211217,220120,1,1,1,1,T#,1,1,40334601,1,,HUNGARY (HNG),40334601,Customer-1559,,HUNGARY (HNG),NH,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,68752360.23,68752360.23,0,0,USD,841007523,841007523,,0,,0,0,1,1,1,1,1,1,1,30005,Sales Representative-7,1,1,1,1,0,1,1,0,0,0
314074,RI,21251554,D1,1,220119,211209,220119,220115,220115,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015710,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,207,09,EG,EA,30,CAD,59.05,1771.5,13.2313,396.94,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314074,RI,21251554,D1,2,220119,211209,0,220115,220119,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015710,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,207,09,EG,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314075,RI,22250029,D1,1,220119,220110,220119,220131,220131,1,1,1,1,T#,1,1,40130601,1,ON,CANADA,40130610,Customer-1881,ON,CANADA,PV,1,         DOR,1,1,1,1,290,8A,,EA,50,CAD,32.41,1620.5,5.741,287.05,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31046,Sales Representative-1,1,1,1,1,0,1,1,0,0,0
314075,RI,22250029,D1,2,220119,220110,0,220131,220131,1,1,1,1,T#,1,1,40130601,1,ON,CANADA,40130610,Customer-1881,ON,CANADA,PV,1,         DOR,1,1,1,1,290,8A,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31046,Sales Representative-1,1,1,1,1,0,1,1,0,0,0
314076,RI,22250063,D1,1,220119,220119,220119,220119,220119,1,1,1,1,T#,1,1,40329501,1,,MALAYSIA (MLS),40329516,Customer-1542,,CHINA,TE,1,         RMD,1,1,1,1,671,D9,,EA,6,CAD,0,0,18.9,113.4,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314076,RI,22250063,D1,2,220119,220119,220119,220119,220119,1,1,1,1,T#,1,1,40329501,1,,MALAYSIA (MLS),40329516,Customer-1542,,CHINA,TE,1,         RMD,1,1,1,1,671,D9,,EA,3,CAD,0,0,0.11,0.33,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314076,RI,22250063,D1,3,220119,220119,0,220119,220119,1,1,1,1,T#,1,1,40329501,1,,MALAYSIA (MLS),40329516,Customer-1542,,CHINA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314077,RI,21251187,D1,1,220120,210920,220120,211021,211108,1,1,1,1,T#,1,1,40125801,1,OR,USA,40125815,Customer-1584,MA,USA,PO,1,         DOR,1,1,1,1,298,8B,,EA,100,CAD,119.392,11939.2,38.1456,3814.56,USD,93.95,9395,,0,LB,0,0,1,1,1,1,1,1,1,30013,Sales Representative-8,1,1,1,1,0,1,1,0,0,0
314077,RI,21251187,D1,2,220120,210920,0,211021,220120,1,1,1,1,T#,1,1,40125801,1,OR,USA,40125815,Customer-1584,MA,USA,PO,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30013,Sales Representative-8,1,1,1,1,0,1,1,0,0,0
314078,RI,22550001,D8,1,220120,220120,0,220120,220120,1,1,1,1,T#,1,1,40311801,1,FL,USA,40311812,Customer-1636,FL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,18,CAD,7624.8,137246.4,1927.2139,34689.85,USD,6000,108000,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314079,RI,22550002,D8,1,220120,220120,0,220120,220120,1,1,1,1,T#,1,1,40311801,1,FL,USA,40311812,Customer-1636,FL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,4,CAD,7624.8,30499.2,1927.215,7708.86,USD,6000,24000,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314080,RI,19251776,D1,1,220120,191218,220120,211231,220131,1,1,1,1,T#,1,1,40066101,1,NV,USA,40066111,Customer-1639,NV,USA,NH,1,         DOR,1,1,1,1,298,8B,,EA,15,CAD,261.785,3926.78,30.4127,456.19,USD,206,3090,,0,LB,0,0,1,1,1,1,1,1,1,30071,Sales Representative-10,1,1,1,1,0,1,1,0,0,0
314080,RI,19251776,D1,2,220120,191218,0,200303,220120,1,1,1,1,T#,1,1,40066101,1,NV,USA,40066111,Customer-1639,NV,USA,NH,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,78.281,78.28,0,0,USD,61.6,61.6,,0,,0,0,1,1,1,1,1,1,1,30071,Sales Representative-10,1,1,1,1,0,1,1,0,0,0
314081,RI,21251229,D1,6,220120,210924,220119,220121,220121,1,1,1,1,T#,1,1,40138301,1,ON,CANADA,40138311,Customer-1907,ON,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,40,CAD,623.87,24954.8,309.6618,12386.47,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314081,RI,21251229,D1,14,220120,210924,0,211024,220120,1,1,1,1,T#,1,1,40138301,1,ON,CANADA,40138311,Customer-1907,ON,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314082,RI,22250041,D1,1,220120,220113,220120,220120,220120,1,1,1,1,T#,1,1,40129301,1,AL,USA,40129310,Customer-1873,AL,USA,PO,1,         DOR,1,1,1,1,290,8A,,EA,19,CAD,29.152,553.89,8.1447,154.75,USD,22.94,435.86,,0,LB,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
314082,RI,22250041,D1,2,220120,220113,220120,220120,220120,1,1,1,1,T#,1,1,40129301,1,AL,USA,40129310,Customer-1873,AL,USA,PO,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,190.62,190.62,0,0,USD,150,150,,0,LB,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
314082,RI,22250041,D1,3,220120,220113,0,220120,220120,1,1,1,1,T#,1,1,40129301,1,AL,USA,40129310,Customer-1873,AL,USA,PO,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
314083,RI,21250972,D1,1.1,220121,210728,220121,220121,220121,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,5,CAD,34.9,174.5,16.546,82.73,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314083,RI,21250972,D1,3,220121,210728,0,210802,220121,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314084,RI,21251129,D1,1,220121,210908,220121,211112,220121,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015710,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,225,06,,EA,2466,CAD,76.65,189018.9,54.5449,134507.72,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314084,RI,21251129,D1,2,220121,210908,0,211112,220124,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015710,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,225,06,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
314085,RI,21251431,D1,1,220121,211112,220121,220112,220112,1,1,1,1,T#,1,1,40030401,1,GA,USA,40030410,Customer-246,GA,USA,PI,1,         DOR,1,1,1,1,298,8B,,EA,4,CAD,713.44,2853.76,230.5725,922.29,USD,561.41,2245.64,,0,LB,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
314085,RI,21251431,D1,2,220121,211112,0,220112,220121,1,1,1,1,T#,1,1,40030401,1,GA,USA,40030410,Customer-246,GA,USA,PI,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
314086,RI,21251484,D1,1,220121,211122,220121,220110,220115,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,96,CAD,8.9,854.4,3.9364,377.89,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314086,RI,21251484,D1,2,220121,211122,0,220110,220121,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314087,RI,21251543,D1,2,220121,211207,220121,220117,220117,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,72,CAD,6.9,496.8,0.8499,61.19,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314087,RI,21251543,D1,3,220121,211207,0,220117,220121,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314088,RI,21251544,D1,1,220121,211207,220121,220118,220118,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,42,CAD,73.45,3084.9,14.8793,624.93,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314088,RI,21251544,D1,4,220121,211207,0,221217,221217,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314089,RI,21251567,D1,1,220121,211213,220121,220128,220128,1,1,1,1,T#,1,1,40077601,1,NY,USA,40077610,Customer-606,NY,USA,PO,1,         DOR,1,1,1,1,290,8A,,EA,4,CAD,47.655,190.62,11.61,46.44,USD,37.5,150,,0,LB,0,0,1,1,1,1,1,1,1,30013,Sales Representative-8,1,1,1,1,0,1,1,0,0,0
314089,RI,21251567,D1,2,220121,211213,0,220128,220128,1,1,1,1,T#,1,1,40077601,1,NY,USA,40077610,Customer-606,NY,USA,PO,1,         DOR,1,1,1,1,290,8A,,EA,1,CAD,43.271,43.27,0,0,USD,34.05,34.05,,0,,0,0,1,1,1,1,1,1,1,30013,Sales Representative-8,1,1,1,1,0,1,1,0,0,0
314090,RI,21251587,D1,1,220121,211220,220121,220127,220127,1,1,1,1,T#,1,1,40090701,1,QC,CANADA,40090710,Customer-1746,QC,CANADA,PO,1,         RMD,1,1,1,1,298,8B,,EA,9,CAD,227.05,2043.45,129.3167,1163.85,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314090,RI,21251587,D1,2,220121,211220,0,220127,220127,1,1,1,1,T#,1,1,40090701,1,QC,CANADA,40090710,Customer-1746,QC,CANADA,PO,1,         RMD,1,1,1,1,298,8B,,EA,0,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314091,RI,21251593,D1,1,220121,211221,220121,220204,220204,1,1,1,1,T#,1,1,40071501,1,QC,CANADA,40071510,Customer-1664,QC,CANADA,PM,1,         RMD,1,1,1,1,281,01,,EA,1,CAD,1655.55,1655.55,1177.29,1177.29,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314091,RI,21251593,D1,2,220121,211221,0,220204,220204,1,1,1,1,T#,1,1,40071501,1,QC,CANADA,40071510,Customer-1664,QC,CANADA,PM,1,         RMD,1,1,1,1,281,01,,EA,0,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314092,RI,22250044,D1,1,220121,220113,220121,220120,220120,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,3,CAD,75,225,31.0033,93.01,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314092,RI,22250044,D1,2,220121,220113,0,220120,220121,1,1,1,1,T#,1,1,40130901,1,QC,CANADA,40130911,Customer-1503,QC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314093,RI,22250056,D1,1,220121,220118,220121,220119,220119,1,1,1,1,T#,1,1,40316601,1,QC,CANADA,40316601,Customer-1704,QC,CANADA,PS,1,         RMD,1,1,1,1,292,8A,,EA,2,CAD,221.43,442.86,113.915,227.83,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314093,RI,22250056,D1,2,220121,220118,0,220119,220121,1,1,1,1,T#,1,1,40316601,1,QC,CANADA,40316601,Customer-1704,QC,CANADA,PS,1,         RMD,1,1,1,1,292,8A,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
314094,RI,21251140,D1,1,220122,210910,220124,211115,211115,1,1,1,1,T#,1,1,40093301,1,AL,USA,40093310,Customer-809,GA,USA,PI,1,         DOR,1,1,1,1,298,8B,,EA,15,CAD,195.322,2929.83,61.216,918.24,USD,153.7,2305.5,,0,LB,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
314094,RI,21251140,D1,2,220122,210910,0,211115,220124,1,1,1,1,T#,1,1,40093301,1,AL,USA,40093310,Customer-809,GA,USA,PI,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
314095,RI,21251402,D1,2,220122,211108,220124,220117,220117,1,1,1,1,T#,1,1,40023401,1,NJ,USA,40023401,Customer-1729,NJ,USA,IC,1,         DOR,1,1,1,1,298,8B,,EA,20,CAD,100.228,2004.56,11.932,238.64,USD,78.87,1577.4,,0,LB,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
314095,RI,21251402,D1,3,220122,211108,0,220117,220124,1,1,1,1,T#,1,1,40023401,1,NJ,USA,40023401,Customer-1729,NJ,USA,IC,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31012,Sales Representative-14,1,1,1,1,0,1,1,0,0,0
